5814,AgeGender,AGE,43.03146740403636
5814,AgeGender,GENDER,-5.474343374388634
5815,AgeGender,AGE,27.279912843
5815,AgeGender,GENDER,0.8435378201999999
5816,AgeGender,AGE,46.55506549594166
5816,AgeGender,GENDER,-25.53383381346667
5817,AgeGender,AGE,46.55506549594166
5817,AgeGender,GENDER,-25.53383381346667
5818,AgeGender,AGE,46.55506549594166
5818,AgeGender,GENDER,-25.53383381346667
5819,AgeGender,AGE,27.279912843
5819,AgeGender,GENDER,0.8435378201999999
5820,AgeGender,AGE,-11.672436172869231
5820,AgeGender,GENDER,-49.82239708823847
5821,AgeGender,AGE,-11.672436172869231
5821,AgeGender,GENDER,-49.82239708823847
5822,AgeGender,AGE,-11.672436172869231
5822,AgeGender,GENDER,-49.82239708823847
5823,AgeGender,AGE,27.279912843
5823,AgeGender,GENDER,0.8435378201999999
5824,AgeGender,AGE,41.18887699917693
5824,AgeGender,GENDER,-0.9299463615
5825,AgeGender,AGE,41.18887699917693
5825,AgeGender,GENDER,-0.9299463615
5826,AgeGender,AGE,41.18887699917693
5826,AgeGender,GENDER,-0.9299463615
5827,AgeGender,AGE,27.279912843
5827,AgeGender,GENDER,0.8435378201999999
5828,AgeGender,AGE,9.330944616476472
5828,AgeGender,GENDER,-3.658245519064705
5829,AgeGender,AGE,9.330944616476472
5829,AgeGender,GENDER,-3.658245519064705
5830,AgeGender,AGE,9.330944616476472
5830,AgeGender,GENDER,-3.658245519064705
5831,AgeGender,AGE,27.279912843
5831,AgeGender,GENDER,0.8435378201999999
5832,AgeGender,AGE,13.264310460342855
5832,AgeGender,GENDER,-7.18690358572857
5833,AgeGender,AGE,13.264310460342855
5833,AgeGender,GENDER,-7.18690358572857
5834,AgeGender,AGE,13.264310460342855
5834,AgeGender,GENDER,-7.18690358572857
5835,AgeGender,AGE,27.279912843
5835,AgeGender,GENDER,0.8435378201999999
5836,AgeGender,AGE,-5.48759942312941
5836,AgeGender,GENDER,4.285773603500001
5837,AgeGender,AGE,-5.48759942312941
5837,AgeGender,GENDER,4.285773603500001
5838,AgeGender,AGE,-5.48759942312941
5838,AgeGender,GENDER,4.285773603500001
5839,AgeGender,AGE,27.279912843
5839,AgeGender,GENDER,0.8435378201999999
5840,AgeGender,AGE,-1.294205217699993
5840,AgeGender,GENDER,12.199291510700002
5841,AgeGender,AGE,-1.294205217699993
5841,AgeGender,GENDER,12.199291510700002
5842,AgeGender,AGE,-1.294205217699993
5842,AgeGender,GENDER,12.199291510700002
5843,AgeGender,AGE,27.279912843
5843,AgeGender,GENDER,0.8435378201999999
5844,AgeGender,AGE,18.748970397935487
5844,AgeGender,GENDER,-2.663568055112904
5845,AgeGender,AGE,18.748970397935487
5845,AgeGender,GENDER,-2.663568055112904
5846,AgeGender,AGE,18.748970397935487
5846,AgeGender,GENDER,-2.663568055112904
5847,AgeGender,AGE,27.279912843
5847,AgeGender,GENDER,0.8435378201999999
5848,AgeGender,AGE,28.13229302966154
5848,AgeGender,GENDER,5.085681703423077
5849,AgeGender,AGE,28.13229302966154
5849,AgeGender,GENDER,5.085681703423077
5850,AgeGender,AGE,28.13229302966154
5850,AgeGender,GENDER,5.085681703423077
5851,AgeGender,AGE,27.279912843
5851,AgeGender,GENDER,0.8435378201999999
5852,AgeGender,AGE,-0.4086066290571466
5852,AgeGender,GENDER,-4.683273240635713
5853,AgeGender,AGE,-0.4086066290571466
5853,AgeGender,GENDER,-4.683273240635713
5854,AgeGender,AGE,-0.4086066290571466
5854,AgeGender,GENDER,-4.683273240635713
5855,AgeGender,AGE,27.279912843
5855,AgeGender,GENDER,0.8435378201999999
5856,AgeGender,AGE,36.99823271254376
5856,AgeGender,GENDER,0.8431204058312494
5857,AgeGender,AGE,36.99823271254376
5857,AgeGender,GENDER,0.8431204058312494
5858,AgeGender,AGE,36.99823271254376
5858,AgeGender,GENDER,0.8431204058312494
5859,AgeGender,AGE,27.279912843
5859,AgeGender,GENDER,0.8435378201999999
5860,AgeGender,AGE,48.9259452924
5860,AgeGender,GENDER,-7.3824732015375
5861,AgeGender,AGE,48.9259452924
5861,AgeGender,GENDER,-7.3824732015375
5862,AgeGender,AGE,48.9259452924
5862,AgeGender,GENDER,-7.3824732015375
5863,AgeGender,AGE,27.279912843
5863,AgeGender,GENDER,0.8435378201999999
5864,AgeGender,AGE,33.122292132617645
5864,AgeGender,GENDER,-6.525738649317647
5865,AgeGender,AGE,33.122292132617645
5865,AgeGender,GENDER,-6.525738649317647
5866,AgeGender,AGE,33.122292132617645
5866,AgeGender,GENDER,-6.525738649317647
5867,AgeGender,AGE,27.279912843
5867,AgeGender,GENDER,0.8435378201999999
5868,AgeGender,AGE,37.72938783033847
5868,AgeGender,GENDER,6.493854654469232
5869,AgeGender,AGE,37.72938783033847
5869,AgeGender,GENDER,6.493854654469232
5870,AgeGender,AGE,37.72938783033847
5870,AgeGender,GENDER,6.493854654469232
5871,AgeGender,AGE,27.279912843
5871,AgeGender,GENDER,0.8435378201999999
5872,AgeGender,AGE,47.3844987374
5872,AgeGender,GENDER,6.807371786570836
5873,AgeGender,AGE,47.3844987374
5873,AgeGender,GENDER,6.807371786570836
5874,AgeGender,AGE,47.3844987374
5874,AgeGender,GENDER,6.807371786570836
5875,AgeGender,AGE,27.279912843
5875,AgeGender,GENDER,0.8435378201999999
5876,AgeGender,AGE,35.78797667579167
5876,AgeGender,GENDER,-1.08269228125
5877,AgeGender,AGE,35.78797667579167
5877,AgeGender,GENDER,-1.08269228125
5878,AgeGender,AGE,35.78797667579167
5878,AgeGender,GENDER,-1.08269228125
5879,AgeGender,AGE,27.279912843
5879,AgeGender,GENDER,0.8435378201999999
5880,AgeGender,AGE,48.91572240212143
5880,AgeGender,GENDER,11.094056389
5881,AgeGender,AGE,48.91572240212143
5881,AgeGender,GENDER,11.094056389
5882,AgeGender,AGE,48.91572240212143
5882,AgeGender,GENDER,11.094056389
5883,AgeGender,AGE,27.279912843
5883,AgeGender,GENDER,0.8435378201999999
5884,AgeGender,AGE,32.30804889294286
5884,AgeGender,GENDER,-0.8408162368642862
5885,AgeGender,AGE,32.30804889294286
5885,AgeGender,GENDER,-0.8408162368642862
5886,AgeGender,AGE,32.30804889294286
5886,AgeGender,GENDER,-0.8408162368642862
5887,AgeGender,AGE,27.279912843
5887,AgeGender,GENDER,0.8435378201999999
5888,AgeGender,AGE,73.74863066177778
5888,AgeGender,GENDER,-7.466209889333333
5889,AgeGender,AGE,73.74863066177778
5889,AgeGender,GENDER,-7.466209889333333
5890,AgeGender,AGE,73.74863066177778
5890,AgeGender,GENDER,-7.466209889333333
5891,AgeGender,AGE,27.279912843
5891,AgeGender,GENDER,0.8435378201999999
5892,AgeGender,AGE,41.684280157
5892,AgeGender,GENDER,-4.704891012737499
5893,AgeGender,AGE,41.684280157
5893,AgeGender,GENDER,-4.704891012737499
5894,AgeGender,AGE,41.684280157
5894,AgeGender,GENDER,-4.704891012737499
5895,AgeGender,AGE,27.279912843
5895,AgeGender,GENDER,0.8435378201999999
5896,AgeGender,AGE,18.344655474000003
5896,AgeGender,GENDER,-3.18661210024
5897,AgeGender,AGE,18.344655474000003
5897,AgeGender,GENDER,-3.18661210024
5898,AgeGender,AGE,18.344655474000003
5898,AgeGender,GENDER,-3.18661210024
5899,AgeGender,AGE,27.279912843
5899,AgeGender,GENDER,0.8435378201999999
5900,AgeGender,AGE,48.01833646976
5900,AgeGender,GENDER,1.56902096774
5901,AgeGender,AGE,48.01833646976
5901,AgeGender,GENDER,1.56902096774
5902,AgeGender,AGE,48.01833646976
5902,AgeGender,GENDER,1.56902096774
5903,AgeGender,AGE,27.279912843
5903,AgeGender,GENDER,0.8435378201999999
5904,AgeGender,AGE,57.87624068643076
5904,AgeGender,GENDER,11.256394459776924
5905,AgeGender,AGE,57.87624068643076
5905,AgeGender,GENDER,11.256394459776924
5906,AgeGender,AGE,57.87624068643076
5906,AgeGender,GENDER,11.256394459776924
5907,AgeGender,AGE,27.279912843
5907,AgeGender,GENDER,0.8435378201999999
5908,AgeGender,AGE,39.235568379262965
5908,AgeGender,GENDER,5.570327299451853
5909,AgeGender,AGE,39.235568379262965
5909,AgeGender,GENDER,5.570327299451853
5910,AgeGender,AGE,39.235568379262965
5910,AgeGender,GENDER,5.570327299451853
5911,AgeGender,AGE,27.279912843
5911,AgeGender,GENDER,0.8435378201999999
5912,AgeGender,AGE,50.50263400656451
5912,AgeGender,GENDER,-11.346431084074192
5913,AgeGender,AGE,50.50263400656451
5913,AgeGender,GENDER,-11.346431084074192
5914,AgeGender,AGE,50.50263400656451
5914,AgeGender,GENDER,-11.346431084074192
5915,AgeGender,AGE,27.279912843
5915,AgeGender,GENDER,0.8435378201999999
5916,AgeGender,AGE,33.27144275847143
5916,AgeGender,GENDER,-2.5065235557357144
5917,AgeGender,AGE,33.27144275847143
5917,AgeGender,GENDER,-2.5065235557357144
5918,AgeGender,AGE,33.27144275847143
5918,AgeGender,GENDER,-2.5065235557357144
5919,AgeGender,AGE,27.279912843
5919,AgeGender,GENDER,0.8435378201999999
5920,AgeGender,AGE,18.22018659493846
5920,AgeGender,GENDER,3.022827596492307
5921,AgeGender,AGE,18.22018659493846
5921,AgeGender,GENDER,3.022827596492307
5922,AgeGender,AGE,18.22018659493846
5922,AgeGender,GENDER,3.022827596492307
5923,AgeGender,AGE,27.279912843
5923,AgeGender,GENDER,0.8435378201999999
5924,AgeGender,AGE,8.491637632268747
5924,AgeGender,GENDER,5.2315792636000005
5925,AgeGender,AGE,8.491637632268747
5925,AgeGender,GENDER,5.2315792636000005
5926,AgeGender,AGE,8.491637632268747
5926,AgeGender,GENDER,5.2315792636000005
5927,AgeGender,AGE,27.279912843
5927,AgeGender,GENDER,0.8435378201999999
5928,AgeGender,AGE,35.598599185190906
5928,AgeGender,GENDER,5.4448538403818185
5929,AgeGender,AGE,35.598599185190906
5929,AgeGender,GENDER,5.4448538403818185
5930,AgeGender,AGE,35.598599185190906
5930,AgeGender,GENDER,5.4448538403818185
5931,AgeGender,AGE,27.279912843
5931,AgeGender,GENDER,0.8435378201999999
5932,AgeGender,AGE,18.201862992346665
5932,AgeGender,GENDER,1.2770961962266671
5933,AgeGender,AGE,18.201862992346665
5933,AgeGender,GENDER,1.2770961962266671
5934,AgeGender,AGE,18.201862992346665
5934,AgeGender,GENDER,1.2770961962266671
5935,AgeGender,AGE,27.279912843
5935,AgeGender,GENDER,0.8435378201999999
5936,AgeGender,AGE,33.55053818717499
5936,AgeGender,GENDER,21.2460944184375
5937,AgeGender,AGE,33.55053818717499
5937,AgeGender,GENDER,21.2460944184375
5938,AgeGender,AGE,33.55053818717499
5938,AgeGender,GENDER,21.2460944184375
5939,AgeGender,AGE,27.279912843
5939,AgeGender,GENDER,0.8435378201999999
5940,AgeGender,AGE,55.53410294096667
5940,AgeGender,GENDER,-9.507702295016664
5941,AgeGender,AGE,55.53410294096667
5941,AgeGender,GENDER,-9.507702295016664
5942,AgeGender,AGE,55.53410294096667
5942,AgeGender,GENDER,-9.507702295016664
5943,AgeGender,AGE,27.279912843
5943,AgeGender,GENDER,0.8435378201999999
5944,AgeGender,AGE,2.255086269718188
5944,AgeGender,GENDER,1.5359704546545454
5945,AgeGender,AGE,2.255086269718188
5945,AgeGender,GENDER,1.5359704546545454
5946,AgeGender,AGE,2.255086269718188
5946,AgeGender,GENDER,1.5359704546545454
5947,AgeGender,AGE,27.279912843
5947,AgeGender,GENDER,0.8435378201999999
5948,AgeGender,AGE,11.312721083476468
5948,AgeGender,GENDER,-8.477689545011764
5949,AgeGender,AGE,11.312721083476468
5949,AgeGender,GENDER,-8.477689545011764
5950,AgeGender,AGE,11.312721083476468
5950,AgeGender,GENDER,-8.477689545011764
5951,AgeGender,AGE,27.279912843
5951,AgeGender,GENDER,0.8435378201999999
5952,AgeGender,AGE,16.169613384306253
5952,AgeGender,GENDER,-5.697472085625002
5953,AgeGender,AGE,16.169613384306253
5953,AgeGender,GENDER,-5.697472085625002
5954,AgeGender,AGE,16.169613384306253
5954,AgeGender,GENDER,-5.697472085625002
5955,AgeGender,AGE,27.279912843
5955,AgeGender,GENDER,0.8435378201999999
5956,AgeGender,AGE,1.896424494905261
5956,AgeGender,GENDER,5.863200225394738
5957,AgeGender,AGE,1.896424494905261
5957,AgeGender,GENDER,5.863200225394738
5958,AgeGender,AGE,1.896424494905261
5958,AgeGender,GENDER,5.863200225394738
5959,AgeGender,AGE,27.279912843
5959,AgeGender,GENDER,0.8435378201999999
5960,AgeGender,AGE,69.95436312530526
5960,AgeGender,GENDER,-7.26265068293158
5961,AgeGender,AGE,69.95436312530526
5961,AgeGender,GENDER,-7.26265068293158
5962,AgeGender,AGE,69.95436312530526
5962,AgeGender,GENDER,-7.26265068293158
5963,AgeGender,AGE,27.279912843
5963,AgeGender,GENDER,0.8435378201999999
5964,AgeGender,AGE,44.93938236255883
5964,AgeGender,GENDER,-4.738644242047058
5965,AgeGender,AGE,44.93938236255883
5965,AgeGender,GENDER,-4.738644242047058
5966,AgeGender,AGE,44.93938236255883
5966,AgeGender,GENDER,-4.738644242047058
5967,AgeGender,AGE,27.279912843
5967,AgeGender,GENDER,0.8435378201999999
5968,AgeGender,AGE,57.4191041229
5968,AgeGender,GENDER,5.750898321182611
5969,AgeGender,AGE,57.4191041229
5969,AgeGender,GENDER,5.750898321182611
5970,AgeGender,AGE,57.4191041229
5970,AgeGender,GENDER,5.750898321182611
5971,AgeGender,AGE,27.279912843
5971,AgeGender,GENDER,0.8435378201999999
5972,AgeGender,AGE,24.05889559335385
5972,AgeGender,GENDER,-5.304833492792306
5973,AgeGender,AGE,24.05889559335385
5973,AgeGender,GENDER,-5.304833492792306
5974,AgeGender,AGE,24.05889559335385
5974,AgeGender,GENDER,-5.304833492792306
5975,AgeGender,AGE,27.279912843
5975,AgeGender,GENDER,0.8435378201999999
5976,AgeGender,AGE,10.556305870235716
5976,AgeGender,GENDER,-4.282817825521428
5977,AgeGender,AGE,10.556305870235716
5977,AgeGender,GENDER,-4.282817825521428
5978,AgeGender,AGE,10.556305870235716
5978,AgeGender,GENDER,-4.282817825521428
5979,AgeGender,AGE,27.279912843
5979,AgeGender,GENDER,0.8435378201999999
5980,AgeGender,AGE,-33.018552743115386
5980,AgeGender,GENDER,-0.5026612768000001
5981,AgeGender,AGE,-33.018552743115386
5981,AgeGender,GENDER,-0.5026612768000001
5982,AgeGender,AGE,-33.018552743115386
5982,AgeGender,GENDER,-0.5026612768000001
5983,AgeGender,AGE,27.279912843
5983,AgeGender,GENDER,0.8435378201999999
5984,AgeGender,AGE,49.8239147083077
5984,AgeGender,GENDER,-2.212905262992308
5985,AgeGender,AGE,49.8239147083077
5985,AgeGender,GENDER,-2.212905262992308
5986,AgeGender,AGE,49.8239147083077
5986,AgeGender,GENDER,-2.212905262992308
5987,AgeGender,AGE,27.279912843
5987,AgeGender,GENDER,0.8435378201999999
5988,AgeGender,AGE,13.868963151982356
5988,AgeGender,GENDER,-3.051692687735294
5989,AgeGender,AGE,13.868963151982356
5989,AgeGender,GENDER,-3.051692687735294
5990,AgeGender,AGE,13.868963151982356
5990,AgeGender,GENDER,-3.051692687735294
5991,AgeGender,AGE,27.279912843
5991,AgeGender,GENDER,0.8435378201999999
5992,AgeGender,AGE,33.02879828752778
5992,AgeGender,GENDER,0.2920803985055563
5993,AgeGender,AGE,33.02879828752778
5993,AgeGender,GENDER,0.2920803985055563
5994,AgeGender,AGE,33.02879828752778
5994,AgeGender,GENDER,0.2920803985055563
5995,AgeGender,AGE,27.279912843
5995,AgeGender,GENDER,0.8435378201999999
5996,AgeGender,AGE,-10.171557653871425
5996,AgeGender,GENDER,-5.151150527907142
5997,AgeGender,AGE,-10.171557653871425
5997,AgeGender,GENDER,-5.151150527907142
5998,AgeGender,AGE,-10.171557653871425
5998,AgeGender,GENDER,-5.151150527907142
5999,AgeGender,AGE,27.279912843
5999,AgeGender,GENDER,0.8435378201999999
6000,AgeGender,AGE,55.09113284317333
6000,AgeGender,GENDER,-8.65623636194
6001,AgeGender,AGE,55.09113284317333
6001,AgeGender,GENDER,-8.65623636194
6002,AgeGender,AGE,55.09113284317333
6002,AgeGender,GENDER,-8.65623636194
6003,AgeGender,AGE,27.279912843
6003,AgeGender,GENDER,0.8435378201999999
6004,AgeGender,AGE,18.88029469629286
6004,AgeGender,GENDER,16.3249521097
6005,AgeGender,AGE,18.88029469629286
6005,AgeGender,GENDER,16.3249521097
6006,AgeGender,AGE,18.88029469629286
6006,AgeGender,GENDER,16.3249521097
6007,AgeGender,AGE,27.279912843
6007,AgeGender,GENDER,0.8435378201999999
6008,AgeGender,AGE,34.912580754471435
6008,AgeGender,GENDER,2.4391426385642867
6009,AgeGender,AGE,34.912580754471435
6009,AgeGender,GENDER,2.4391426385642867
6010,AgeGender,AGE,34.912580754471435
6010,AgeGender,GENDER,2.4391426385642867
6011,AgeGender,AGE,27.279912843
6011,AgeGender,GENDER,0.8435378201999999
6012,AgeGender,AGE,47.897013916829415
6012,AgeGender,GENDER,2.3679296710941173
6013,AgeGender,AGE,47.897013916829415
6013,AgeGender,GENDER,2.3679296710941173
6014,AgeGender,AGE,47.897013916829415
6014,AgeGender,GENDER,2.3679296710941173
6015,AgeGender,AGE,27.279912843
6015,AgeGender,GENDER,0.8435378201999999
6016,AgeGender,AGE,32.5637157517
6016,AgeGender,GENDER,-10.112482518036364
6017,AgeGender,AGE,32.5637157517
6017,AgeGender,GENDER,-10.112482518036364
6018,AgeGender,AGE,32.5637157517
6018,AgeGender,GENDER,-10.112482518036364
6019,AgeGender,AGE,27.279912843
6019,AgeGender,GENDER,0.8435378201999999
6020,AgeGender,AGE,56.748531263244445
6020,AgeGender,GENDER,-8.222831243777776
6021,AgeGender,AGE,56.748531263244445
6021,AgeGender,GENDER,-8.222831243777776
6022,AgeGender,AGE,56.748531263244445
6022,AgeGender,GENDER,-8.222831243777776
6023,AgeGender,AGE,27.279912843
6023,AgeGender,GENDER,0.8435378201999999
6024,AgeGender,AGE,56.08493614782273
6024,AgeGender,GENDER,2.653875692118182
6025,AgeGender,AGE,56.08493614782273
6025,AgeGender,GENDER,2.653875692118182
6026,AgeGender,AGE,56.08493614782273
6026,AgeGender,GENDER,2.653875692118182
6027,AgeGender,AGE,27.279912843
6027,AgeGender,GENDER,0.8435378201999999
6028,AgeGender,AGE,32.13060743162
6028,AgeGender,GENDER,-14.364741864753334
6029,AgeGender,AGE,32.13060743162
6029,AgeGender,GENDER,-14.364741864753334
6030,AgeGender,AGE,32.13060743162
6030,AgeGender,GENDER,-14.364741864753334
6031,AgeGender,AGE,27.279912843
6031,AgeGender,GENDER,0.8435378201999999
6032,AgeGender,AGE,38.64543847212632
6032,AgeGender,GENDER,1.8667093702526325
6033,AgeGender,AGE,38.64543847212632
6033,AgeGender,GENDER,1.8667093702526325
6034,AgeGender,AGE,38.64543847212632
6034,AgeGender,GENDER,1.8667093702526325
6035,AgeGender,AGE,27.279912843
6035,AgeGender,GENDER,0.8435378201999999
6036,AgeGender,AGE,-17.5834854506923
6036,AgeGender,GENDER,-1.7381842909769227
6037,AgeGender,AGE,-17.5834854506923
6037,AgeGender,GENDER,-1.7381842909769227
6038,AgeGender,AGE,-17.5834854506923
6038,AgeGender,GENDER,-1.7381842909769227
6039,AgeGender,AGE,27.279912843
6039,AgeGender,GENDER,0.8435378201999999
6040,AgeGender,AGE,15.975788630485711
6040,AgeGender,GENDER,-20.912511803528574
6041,AgeGender,AGE,15.975788630485711
6041,AgeGender,GENDER,-20.912511803528574
6042,AgeGender,AGE,15.975788630485711
6042,AgeGender,GENDER,-20.912511803528574
6043,AgeGender,AGE,27.279912843
6043,AgeGender,GENDER,0.8435378201999999
6044,AgeGender,AGE,-27.7209788407
6044,AgeGender,GENDER,-17.625065420188236
6045,AgeGender,AGE,-27.7209788407
6045,AgeGender,GENDER,-17.625065420188236
6046,AgeGender,AGE,-27.7209788407
6046,AgeGender,GENDER,-17.625065420188236
6047,AgeGender,AGE,27.279912843
6047,AgeGender,GENDER,0.8435378201999999
6048,AgeGender,AGE,36.56587649970588
6048,AgeGender,GENDER,1.763393830182353
6049,AgeGender,AGE,36.56587649970588
6049,AgeGender,GENDER,1.763393830182353
6050,AgeGender,AGE,36.56587649970588
6050,AgeGender,GENDER,1.763393830182353
6051,AgeGender,AGE,27.279912843
6051,AgeGender,GENDER,0.8435378201999999
6052,AgeGender,AGE,10.90542381008125
6052,AgeGender,GENDER,-0.1050368121312494
6053,AgeGender,AGE,10.90542381008125
6053,AgeGender,GENDER,-0.1050368121312494
6054,AgeGender,AGE,10.90542381008125
6054,AgeGender,GENDER,-0.1050368121312494
6055,AgeGender,AGE,27.279912843
6055,AgeGender,GENDER,0.8435378201999999
6056,AgeGender,AGE,49.19868596138572
6056,AgeGender,GENDER,-11.51427450400952
6057,AgeGender,AGE,49.19868596138572
6057,AgeGender,GENDER,-11.51427450400952
6058,AgeGender,AGE,49.19868596138572
6058,AgeGender,GENDER,-11.51427450400952
6059,AgeGender,AGE,27.279912843
6059,AgeGender,GENDER,0.8435378201999999
6060,AgeGender,AGE,-1.5066298664777804
6060,AgeGender,GENDER,4.072747714566667
6061,AgeGender,AGE,-1.5066298664777804
6061,AgeGender,GENDER,4.072747714566667
6062,AgeGender,AGE,-1.5066298664777804
6062,AgeGender,GENDER,4.072747714566667
6063,AgeGender,AGE,27.279912843
6063,AgeGender,GENDER,0.8435378201999999
6064,AgeGender,AGE,39.58723760800667
6064,AgeGender,GENDER,0.8229229940133325
6065,AgeGender,AGE,39.58723760800667
6065,AgeGender,GENDER,0.8229229940133325
6066,AgeGender,AGE,39.58723760800667
6066,AgeGender,GENDER,0.8229229940133325
6067,AgeGender,AGE,27.279912843
6067,AgeGender,GENDER,0.8435378201999999
6068,AgeGender,AGE,42.3116152249
6068,AgeGender,GENDER,6.136217939
6069,AgeGender,AGE,42.3116152249
6069,AgeGender,GENDER,6.136217939
6070,AgeGender,AGE,42.3116152249
6070,AgeGender,GENDER,6.136217939
6071,AgeGender,AGE,27.279912843
6071,AgeGender,GENDER,0.8435378201999999
6072,AgeGender,AGE,63.39374803246364
6072,AgeGender,GENDER,7.722134439890908
6073,AgeGender,AGE,63.39374803246364
6073,AgeGender,GENDER,7.722134439890908
6074,AgeGender,AGE,63.39374803246364
6074,AgeGender,GENDER,7.722134439890908
6075,AgeGender,AGE,27.279912843
6075,AgeGender,GENDER,0.8435378201999999
6076,AgeGender,AGE,36.42057981732307
6076,AgeGender,GENDER,1.7880823107384605
6077,AgeGender,AGE,36.42057981732307
6077,AgeGender,GENDER,1.7880823107384605
6078,AgeGender,AGE,36.42057981732307
6078,AgeGender,GENDER,1.7880823107384605
6079,AgeGender,AGE,27.279912843
6079,AgeGender,GENDER,0.8435378201999999
6080,AgeGender,AGE,63.68800215240001
6080,AgeGender,GENDER,-12.90041705835714
6081,AgeGender,AGE,63.68800215240001
6081,AgeGender,GENDER,-12.90041705835714
6082,AgeGender,AGE,63.68800215240001
6082,AgeGender,GENDER,-12.90041705835714
6083,AgeGender,AGE,27.279912843
6083,AgeGender,GENDER,0.8435378201999999
6084,AgeGender,AGE,44.34300906251333
6084,AgeGender,GENDER,-11.186158773399995
6085,AgeGender,AGE,44.34300906251333
6085,AgeGender,GENDER,-11.186158773399995
6086,AgeGender,AGE,44.34300906251333
6086,AgeGender,GENDER,-11.186158773399995
6087,AgeGender,AGE,27.279912843
